Alpha,Cd
-25.0,0.2739
-24.0,0.25793
-23.0,0.24227
-22.0,0.31488
-21.0,0.29496
-20.0,0.27562
-19.0,0.25863
-18.0,0.24047
-17.0,0.222
-16.0,0.20316
-15.0,0.18459
-14.0,0.16876
-13.0,0.15092
-12.0,0.13545
-10.0,0.10088
-9.0,0.08829
-8.0,0.07254
-7.0,0.05787
-6.0,0.0335
-5.0,0.01591
-4.0,0.00895
-3.0,0.00716
-2.0,0.00683
-1.0,0.00682
0.0,0.00728
1.0,0.00746
2.0,0.00729
3.0,0.00685
4.0,0.00707
5.0,0.00794
6.0,0.01082
7.0,0.01327
8.0,0.01768
9.0,0.02342
