alpha	100000	150000	200000	250000	500000	750000	1000000	2000000	3000000	4000000	
-16.0	-0.2642	-0.4928	-0.4737	-0.4805	-0.2696	-0.262	-0.483	-1.0701	-1.3226	-1.3523	
-15.0	-0.246	-0.4415	-0.4424	-0.4596	-0.4519	-0.2499	-0.4688	-1.235	-1.2833	-1.2856	
-14.0	-0.2834	-0.4416	-0.4418	-0.4187	-0.4286	-0.2426	-0.4518	-1.1768	-1.1761	-1.1743	
-13.0	-0.2206	-0.4001	-0.3947	-0.2265	-0.4025	-0.3208	-0.4227	-1.0552	-1.0557	-1.063	
-12.0	-0.3703	-0.378	-0.3903	-0.2503	-0.3896	-0.399	-0.4137	-0.9141	-0.9357	-0.9547	
-11.0	-0.3919	-0.3548	-0.3686	-0.2433	-0.3778	-0.39435	-0.4412	-0.7859	-0.8205	-0.8401	
-10.0	-0.3413	-0.377	-0.3578	-0.2751	-0.3778	-0.3897	-0.6558	-0.6738	-0.7056	-0.7225	
-9.0	-0.3434	-0.3425	-0.346	-0.2781	-0.36413	-0.5207	-0.5425	-0.5924	-0.60145	-0.6067	
-8.0	-0.404	-0.4165	-0.4419	-0.4435	-0.35047	-0.4276	-0.44955	-0.4876	-0.4973	-0.493	
-7.0	-0.4363	-0.4741	-0.4007	-0.3497	-0.3368	-0.3539	-0.3566	-0.3816	-0.3901	-0.3897	
-6.0	-0.4897	-0.3774	-0.3032	-0.276	-0.2428	-0.2545	-0.2552	-0.2735	-0.2804	-0.2815	
-5.0	-0.4156	-0.2708	-0.1984	-0.1607	-0.1411	-0.1495	-0.1498	-0.1643	-0.1683	-0.1693	
-4.0	-0.2585	-0.1329	-0.0531	-0.0369	-0.0373	-0.0422	-0.0456	-0.0515	-0.0545	-0.0561	
-3.0	-0.1006	0.0143	0.0636	0.0772	0.0714	0.0677	0.0657	0.0619	0.0606	0.0594	
-2.0	0.035	0.1524	0.1774	0.1813	0.181	0.1787	0.1775	0.1757	0.1749	0.17395	
-1.0	0.2237	0.2799	0.2691	0.2796	0.2878	0.288	0.2889	0.2893	0.289	0.2885	
0.0	0.3676	0.4393	0.4466	0.4484	0.3859	0.3954	0.3977	0.39965	0.4014	0.4017	
1.0	0.4914	0.5385	0.5463	0.5485	0.5483	0.4973	0.4966	0.51	0.5116	0.5119	
2.0	0.612	0.6399	0.6471	0.6481	0.6504	0.6523	0.645	0.6093	0.617	0.61725	
3.0	0.7212	0.7408	0.7451	0.7461	0.7469	0.7487	0.7505	0.7417	0.7174	0.7226	
4.0	0.8312	0.8396	0.8404	0.8402	0.8392	0.8391	0.8419	0.84835	0.8597	0.8485	
5.0	0.9309	0.9334	0.9314	0.9296	0.9315	0.9376	0.9428	0.955	0.9618	0.9656	
6.0	1.0301	1.0252	1.0223	1.0212	1.0298	1.0385	1.0455	1.0583	1.0615	1.0609	
7.0	1.121	1.1173	1.115	1.1148	1.1276	1.1395	1.1469	1.1499	1.1523	1.1564	
8.0	1.2083	1.2057	1.2021	1.2016	1.2216	1.2267	1.22915	1.2422	1.2488	1.2499	
9.0	1.2643	1.2729	1.2735	1.2784	1.2884	1.3011	1.3114	1.3189	1.3344	1.3434	
10.0	1.3203	1.3131	1.3184	1.3218	1.3506	1.3541	1.3621	1.4024	1.4215	1.4359	
11.0	1.341	1.3431	1.3527	1.3652	1.3833	1.4039	1.4215	1.4668	1.4993	1.5181	
12.0	1.3587	1.3671	1.3837	1.3918	1.4191	1.4397	1.4692	1.5309	1.5659	1.585	
13.0	1.3439	1.3559	1.376	1.3877	1.4265	1.4653	1.486	1.5826	1.6192	1.6399	
14.0	1.2971	1.3254	1.3504	1.3675	1.3969	1.4679	1.4925	1.6194	1.6534	1.6958	
15.0	1.273	1.2987	1.3227	1.3287	1.373	1.4318	1.4916	1.6156	1.6928	1.7401	
16.0	1.2517	1.2765	1.2967	1.302	1.3487	1.3754	1.4665	1.5951	1.7155	1.7692	
17.0	1.1842	1.2591	1.2724	1.28	1.3159	1.3469	1.4235	1.582	1.7213	1.7799	
18.0	1.09545	1.2111	1.242	1.2461	1.2828	1.3132	1.3726	1.5415	1.7058	1.76	
19.0	1.0067	1.1198	1.1919	1.1948	1.2511	1.2819	1.3268	1.4801	1.6655	1.7123	
20.0	0.6871	0.6908	1.0318	1.0619	1.219	1.2531	1.2918	1.4145	1.5975	1.6576	
21.0	0.6743	0.6861	1.0394	1.0499	1.178	1.2227	1.265	1.3656	1.5177	1.5803	
22.0	0.7158	0.6946	1.08	1.0692	1.073	1.1826	1.2422	1.3249	1.444	1.5065	
23.0	0.6967	0.7094	1.0949	1.1026	1.1016	0.7285	1.2169	1.2966	1.3765	1.4414	
24.0	0.7128	0.7115	1.1273	1.1252	1.1304	0.7218	0.7266	1.2811	1.3143	1.3871	
25.0	0.7334	0.731	1.1599	1.1553	1.1535	0.7326	0.7344	1.2739	1.2923	1.3423	
26.0	0.7353	0.74067	1.1837	1.1853	1.1845	0.7459	0.7433	1.2747	1.3036	1.3267	
27.0	0.7474	0.75035	1.2133	1.2137	1.2141	0.7533	0.7514	1.0179	1.2963	1.3275	
