alpha	100000	150000	200000	250000	500000	750000	1000000	2000000	3000000	4000000	
-8.0	0.10115	0.09825	0.09502	0.09505	0.08044	0.0676	0.06774	0.04983	0.04334	0.02632	
-7.0	0.09947	0.09133	0.08254	0.07252	0.0593	0.04459	0.04048	0.02335	0.01698	0.01983	
-6.0	0.0899	0.07285	0.06123	0.05566	0.02816	0.02585	0.02154	0.01553	0.01245	0.01073	
-5.0	0.07356	0.04915	0.03474	0.02915	0.01924	0.01567	0.01446	0.01082	0.00903	0.00834	
-4.0	0.04253	0.02971	0.02261	0.01969	0.01374	0.01156	0.01097	0.00851	0.00748	0.00705	
-3.0	0.03213	0.02231	0.01787	0.01529	0.01109	0.00988	0.00903	0.00777	0.00699	0.00657	
-2.0	0.02669	0.01865	0.01505	0.01328	0.00999	0.00895	0.00842	0.00726	0.00685	0.0065	
-1.0	0.02185	0.01526	0.0126	0.01131	0.00901	0.0084	0.00802	0.00709	0.00669	0.00645	
0.0	0.02001	0.01354	0.01096	0.00967	0.00808	0.00767	0.00733	0.00694	0.00676	0.00658	
1.0	0.01936	0.01348	0.01115	0.00987	0.00736	0.00653	0.0066	0.0067	0.00673	0.00674	
2.0	0.01892	0.01365	0.01151	0.0103	0.00797	0.00716	0.00672	0.00642	0.00666	0.00663	
3.0	0.01899	0.01419	0.01222	0.01112	0.00897	0.00824	0.00783	0.00681	0.0062	0.00618	
4.0	0.01993	0.01548	0.01359	0.01249	0.01026	0.00933	0.00872	0.00742	0.00675	0.00638	
5.0	0.02196	0.01733	0.01527	0.01409	0.01153	0.01034	0.00953	0.00806	0.00735	0.00701	
6.0	0.02427	0.01928	0.01715	0.01588	0.01289	0.01138	0.01051	0.00919	0.00908	0.00895	
7.0	0.02682	0.02168	0.0194	0.01785	0.01424	0.01283	0.0125	0.01174	0.01094	0.01052	
8.0	0.03027	0.02451	0.02177	0.02019	0.01739	0.01651	0.01572	0.01421	0.01376	0.01298	
9.0	0.03553	0.02868	0.02643	0.02521	0.02209	0.02012	0.02083	0.01766	0.01623	0.01535	
10.0	0.04346	0.03606	0.03407	0.0327	0.02804	0.02721	0.02595	0.02232	0.02016	0.01856	
11.0	0.0535	0.04635	0.04412	0.0425	0.03908	0.03679	0.03515	0.03031	0.02643	0.02415	
12.0	0.07273	0.06144	0.05929	0.05761	0.05377	0.05248	0.04945	0.04239	0.03756	0.03521	
13.0	0.12374	0.08281	0.08041	0.07825	0.07387	0.07344	0.06929	0.06082	0.05497	0.05295	
14.0	0.1572	0.10729	0.10314	0.10142	0.09657	0.09603	0.09243	0.08382	0.07775	0.07524	
15.0	0.1679	0.13311	0.1272	0.12441	0.12002	0.11954	0.11684	0.10877	0.10362	0.10039	
16.0	0.1861	0.17083	0.15718	0.15098	0.14458	0.14401	0.14213	0.13405	0.13147	0.12614	
17.0	0.21322	0.20278	0.19348	0.18642	0.17166	0.17014	0.16824	0.15954	0.15664	0.15206	
18.0	0.23432	0.22221	0.21839	0.22027	0.20287	0.19832	0.19451	0.18559	0.18247	0.17794	
19.0	0.26554	0.24617	0.24249	0.24504	0.23366	0.22626	0.22262	0.21229	0.20872	0.20418	
20.0	0.27734	0.21477	0.27006	0.26752	0.26028	0.25269	0.25341	0.24177	0.23435	0.22927	
21.0	0.29718	0.2294	0.29174	0.28962	0.28086	0.27884	0.2796	0.27054	0.26153	0.25453	
22.0	0.31908	0.24872	0.30771	0.30884	0.30542	0.30088	0.30245	0.29733	0.28791	0.28525	
23.0	0.32892	0.26072	0.32783	0.32422	0.32465	0.32292	0.28484	0.31947	0.31533	0.3149	
24.0	0.34722	0.27729	0.34344	0.34438	0.34071	0.34098	0.26723	0.26625	0.34056	0.33643	
25.0	0.36284	0.29284	0.35808	0.35907	0.35464	0.3556	0.28457	0.28436	0.35771	0.28008	
26.0	0.37573	0.31155	0.37824	0.37339	0.37244	0.30202	0.30196	0.30143	0.37328	0.29915	
27.0	0.39495	0.32657	0.38943	0.38774	0.38802	0.31855	0.31984	0.31845	0.38545	0.31353	
28.0	0.40524	0.34259	0.40391	0.40617	0.40173	0.33638	0.33756	0.33589	0.40075	0.33327	
29.0	0.42052	0.36363	0.42819	0.41873	0.41581	0.35604	0.35139	0.41635	0.41489	0.41332	
30.0	0.44155	0.37743	0.43609	0.4327	0.43194	0.37196	0.37191	0.43331	0.43137	0.43166	
