alpha	100000	150000	200000	250000	500000	750000	1000000	2000000	3000000	4000000	
-16.0	0.15108	0.19611	0.18856	0.19124	0.14583	0.14452	0.1826	0.07551	0.02595	0.02344	
-15.0	0.14296	0.17691	0.17571	0.17702	0.17248	0.13447	0.16376	0.02542	0.0214	0.01896	
-14.0	0.14828	0.16579	0.16426	0.1607	0.15636	0.12421	0.14825	0.02129	0.01741	0.01614	
-13.0	0.12561	0.15163	0.14802	0.12005	0.14433	0.1243	0.13694	0.01882	0.01475	0.01331	
-12.0	0.13972	0.1362	0.1333	0.11338	0.12852	0.12439	0.12001	0.01935	0.01455	0.01237	
-11.0	0.13269	0.12373	0.12211	0.10197	0.11207	0.10833	0.09479	0.01969	0.01488	0.01226	
-10.0	0.11436	0.11394	0.10624	0.09531	0.09606	0.09227	0.02757	0.02023	0.01525	0.01257	
-9.0	0.10224	0.09786	0.0955	0.07907	0.07251	0.03399	0.02444	0.0149	0.01326	0.01276	
-8.0	0.09617	0.09121	0.08957	0.08289	0.04897	0.0264	0.02094	0.0131	0.01128	0.01249	
-7.0	0.08634	0.078	0.06913	0.06091	0.02542	0.01807	0.01743	0.01115	0.00941	0.00968	
-6.0	0.07577	0.05863	0.0471	0.03341	0.01788	0.01393	0.01408	0.00946	0.00817	0.00804	
-5.0	0.06269	0.03297	0.02469	0.02056	0.01389	0.01137	0.01155	0.00813	0.00729	0.00714	
-4.0	0.03271	0.024	0.01844	0.01654	0.0111	0.00981	0.009	0.00754	0.00683	0.00645	
-3.0	0.02642	0.01972	0.016	0.01357	0.0101	0.00893	0.00834	0.00723	0.00673	0.00633	
-2.0	0.02364	0.01611	0.01295	0.0115	0.0093	0.00843	0.00794	0.00691	0.0065	0.00626	
-1.0	0.01941	0.01323	0.01061	0.00972	0.00822	0.00759	0.00739	0.00678	0.0064	0.00619	
0.0	0.01893	0.01265	0.01024	0.00897	0.00684	0.00682	0.00673	0.00639	0.00623	0.00606	
1.0	0.01855	0.01261	0.01037	0.00915	0.00681	0.00588	0.00562	0.00599	0.006	0.00597	
2.0	0.01788	0.01272	0.01062	0.00947	0.00715	0.00634	0.00592	0.00528	0.00575	0.00578	
3.0	0.01755	0.01296	0.01102	0.00993	0.00772	0.00697	0.00659	0.00619	0.00571	0.00559	
4.0	0.01742	0.01344	0.01168	0.01067	0.00867	0.00811	0.00769	0.00671	0.00623	0.00584	
5.0	0.01828	0.01458	0.01291	0.01192	0.00994	0.00903	0.00844	0.00723	0.00667	0.0064	
6.0	0.01981	0.01605	0.01434	0.01336	0.01099	0.00991	0.0092	0.00794	0.00757	0.00754	
7.0	0.02145	0.01771	0.01596	0.01483	0.01203	0.0108	0.01009	0.00961	0.00935	0.00899	
8.0	0.02349	0.01961	0.01766	0.01632	0.01324	0.01259	0.0122	0.01121	0.0107	0.01055	
9.0	0.02604	0.02152	0.01927	0.01792	0.01601	0.01507	0.01431	0.01377	0.01272	0.01211	
10.0	0.0286	0.02409	0.02228	0.02137	0.01867	0.01824	0.01767	0.0153	0.0143	0.01342	
11.0	0.03271	0.02885	0.02696	0.02554	0.02345	0.02181	0.02054	0.01761	0.01579	0.01483	
12.0	0.03873	0.0349	0.03268	0.03162	0.02866	0.02682	0.02446	0.02007	0.01792	0.01685	
13.0	0.04833	0.04547	0.04296	0.0415	0.03721	0.0334	0.03144	0.02365	0.02111	0.0198	
14.0	0.06418	0.06021	0.05699	0.05485	0.05122	0.04326	0.04062	0.02885	0.0261	0.02301	
15.0	0.07987	0.0765	0.07335	0.07253	0.06685	0.0594	0.05207	0.03853	0.03138	0.02749	
16.0	0.09689	0.09298	0.0907	0.08973	0.08422	0.08066	0.06821	0.05188	0.03883	0.03381	
17.0	0.12484	0.10959	0.10867	0.10745	0.1039	0.09973	0.08857	0.06622	0.04906	0.04273	
18.0	0.17456	0.1347	0.12889	0.12891	0.12467	0.12048	0.11151	0.08561	0.06298	0.05631	
19.0	0.22428	0.17474	0.15632	0.15655	0.14649	0.14177	0.13459	0.10945	0.08139	0.07504	
20.0	0.20732	0.19214	0.2334	0.21649	0.17029	0.16382	0.15698	0.13523	0.10515	0.09614	
21.0	0.21556	0.21199	0.2642	0.26044	0.19954	0.18851	0.17941	0.15955	0.13213	0.12196	
22.0	0.23749	0.22732	0.27869	0.27818	0.27428	0.21908	0.20265	0.1843	0.15998	0.14873	
23.0	0.24264	0.23909	0.29565	0.29317	0.28826	0.22099	0.2289	0.20803	0.18961	0.17597	
24.0	0.25517	0.25367	0.30767	0.30931	0.30041	0.24588	0.2415	0.2302	0.22151	0.20359	
25.0	0.27367	0.26632	0.32514	0.32172	0.31976	0.25932	0.25732	0.25154	0.24618	0.23171	
26.0	0.28195	0.28054	0.33654	0.33727	0.33397	0.2704	0.27243	0.27146	0.26159	0.25436	
27.0	0.29668	0.29476	0.34766	0.34964	0.34562	0.28615	0.28777	0.28586	0.2844	0.27293	
