alpha	100000	150000	200000	250000	500000	750000	1000000	2000000	3000000	4000000	
-8.0	-0.3139	-0.3408	-0.31435	-0.3339	-0.2747	-0.2858	-0.2799	-0.3949	-0.4256	-0.5104	
-7.0	-0.4076	-0.3668	-0.3058	-0.2913	-0.229	-0.2849	-0.3056	-0.3934	-0.4301	-0.4122	
-6.0	-0.4243	-0.3069	-0.2517	-0.2055	-0.2411	-0.254	-0.2705	-0.3015	-0.3168	-0.3261	
-5.0	-0.3638	-0.2444	-0.173	-0.1506	-0.1551	-0.1679	-0.1715	-0.1877	-0.1961	-0.1998	
-4.0	-0.2578	-0.1312	-0.0686	-0.0426	-0.0439	-0.0511	-0.0529	-0.0638	-0.0682	-0.07	
-3.0	-0.1267	0.0222	0.066	0.0765	0.0753	0.072	0.0691	0.0651	0.0629	0.0617	
-2.0	0.0448	0.1599	0.1911	0.1986	0.1986	0.1963	0.1955	0.1937	0.1937	0.1924	
-1.0	0.2143	0.2848	0.308	0.3155	0.3205	0.3214	0.322	0.3218	0.3218	0.3217	
0.0	0.3967	0.4769	0.4939	0.4372	0.4384	0.4424	0.4435	0.4472	0.4489	0.4488	
1.0	0.5367	0.5893	0.6031	0.6073	0.5734	0.5488	0.5599	0.5689	0.5685	0.5681	
2.0	0.6635	0.7005	0.7092	0.7127	0.7165	0.7194	0.7014	0.6785	0.6881	0.6929	
3.0	0.7811	0.8084	0.8132	0.8138	0.8132	0.8159	0.8194	0.8252	0.8012	0.8138	
4.0	0.8993	0.9145	0.9147	0.9131	0.9137	0.9205	0.9274	0.9462	0.9584	0.9567	
5.0	1.012	1.0215	1.0184	1.015	1.02	1.0319	1.0431	1.0647	1.0759	1.0811	
6.0	1.1127	1.1213	1.1192	1.1164	1.1259	1.1447	1.1578	1.1781	1.1781	1.1797	
7.0	1.2038	1.216	1.2139	1.2104	1.2249	1.2455	1.2495	1.2628	1.2793	1.2875	
8.0	1.2742	1.2793	1.2729	1.2727	1.2922	1.3033	1.3159	1.3424	1.3511	1.3686	
9.0	1.2983	1.3007	1.3038	1.3119	1.3462	1.3747	1.36825	1.4115	1.4378	1.455	
10.0	1.2944	1.3155	1.3265	1.3392	1.3956	1.4039	1.4206	1.473	1.5072	1.5351	
11.0	1.287	1.3201	1.3384	1.3563	1.3949	1.4218	1.4414	1.5019	1.5546	1.5883	
12.0	1.2192	1.2927	1.3174	1.3364	1.3777	1.3927	1.4241	1.5	1.5564	1.585	
13.0	1.013	1.2373	1.2634	1.2849	1.3292	1.336	1.3745	1.4546	1.513	1.5341	
14.0	0.95	1.1755	1.2107	1.2279	1.2727	1.2803	1.3118	1.3867	1.4407	1.464	
15.0	0.9788	1.1225	1.1622	1.1836	1.2213	1.2283	1.2507	1.3155	1.3576	1.3849	
16.0	0.9925	1.0384	1.1004	1.1341	1.1773	1.1844	1.1981	1.2555	1.2751	1.3139	
17.0	0.992	1.0151	1.0423	1.0684	1.1363	1.1469	1.1571	1.2103	1.2292	1.2589	
18.0	1.0159	1.0377	1.045	1.0431	1.0974	1.1172	1.1336	1.1783	1.1953	1.2197	
19.0	1.0592	1.0589	1.0626	1.0598	1.0822	1.1043	1.1168	1.1572	1.1734	1.1942	
20.0	1.0769	0.7014	1.0842	1.0872	1.0949	1.1094	1.1112	1.1417	1.1665	1.1851	
21.0	1.1237	0.7208	1.1181	1.1267	1.1259	1.1301	1.1311	1.146	1.1668	1.1864	
22.0	1.1601	0.745	1.1591	1.156	1.1583	1.16295	1.1618	1.1673	1.1803	1.1855	
23.0	1.1904	0.7493	1.198	1.1965	1.1955	1.1958	0.9671	1.199	1.2021	1.2037	
24.0	1.2337	0.7616	1.2312	1.2352	1.2332	1.2336	0.7724	0.7746	1.2331	1.2366	
25.0	1.2688	0.7772	1.2713	1.2699	1.2713	1.2713	0.7848	0.7838	1.2704	0.7903	
26.0	1.307	0.7973	1.3096	1.3078	1.3068	0.7963	0.7969	0.7962	1.3101	0.8001	
27.0	1.3452	0.8012	1.3443	1.3453	1.3452	0.8094	0.8074	0.8081	1.3461	0.813	
28.0	1.3791	0.8143	1.3804	1.3799	1.3809	0.8195	0.8185	0.8202	1.382	0.8222	
29.0	1.4146	0.8342	1.4164	1.4156	1.4147	0.8281	0.8304	1.4162	1.4162	1.4155	
30.0	1.4488	0.8338	1.4476	1.449	1.4487	0.838	0.8381	1.4519	1.4508	1.4514	
