0,,,,,,,,,,
-5,-0.3825,-0.2616,-0.1882,-0.1532,-0.1535,-0.1647,-0.1655,-0.1821,-0.1898,-0.1915
-4,-0.2664,-0.1377,-0.0599,-0.0437,-0.0421,-0.0489,-0.0509,-0.0607,-0.0648,-0.0662
-3,-0.1126,0.0151,0.0644,0.0770,0.0744,0.0712,0.0682,0.0648,0.0624,0.0613
-2,0.0341,0.1688,0.1903,0.1958,0.1941,0.1917,0.1907,0.1892,0.1887,0.1877
-1,0.1976,0.2804,0.3012,0.3085,0.3118,0.3128,0.3132,0.3131,0.3130,0.3129
0,0.3873,0.4682,0.4830,0.4377,0.4251,0.4300,0.4315,0.4348,0.4363,0.4368
1,0.5169,0.5773,0.5877,0.5918,0.5670,0.5329,0.5433,0.5537,0.5542,0.5532
2,0.6518,0.6867,0.6930,0.6963,0.6999,0.7028,0.6726,0.6603,0.6690,0.6731
3,0.7669,0.7914,0.7966,0.7973,0.7977,0.7994,0.8019,0.8031,0.7787,0.7897
4,0.8815,0.8953,0.8954,0.8941,0.8977,0.8991,0.9052,0.9222,0.9330,0.9276
5,0.9893,1.0002,0.9956,0.9924,0.9976,1.0087,1.0173,1.0365,1.0463,1.0507
6,1.0930,1.0982,1.0950,1.0930,1.1032,1.1181,1.1299,1.1485,1.1490,1.1492
7,1.1877,1.1930,1.1908,1.1894,1.2036,1.2231,1.2294,1.2361,1.2479,1.2543
8,1.2642,1.2705,1.2623,1.2605,1.2779,1.2868,1.2968,1.3233,1.3277,1.3434
9,1.3131,1.2974,1.3012,1.3057,1.3328,1.3578,1.3669,1.3897,1.4144,1.4299
10,1.3178,1.3182,1.3250,1.3373,1.3863,1.3921,1.4077,1.4568,1.4887,1.5138
11,1.3174,1.3317,1.3460,1.3637,1.3963,1.4204,1.4427,1.5031,1.5507,1.5793
12,1.2975,1.3145,1.3387,1.3368,1.3930,1.4060,1.4440,1.5262,1.5829,1.6054
13,1.2349,1.2685,1.2932,1.3098,1.3561,1.3742,1.4097,1.5097,1.5487,1.6087
14,1.0130,1.2172,1.2458,1.2625,1.3028,1.3241,1.3439,1.4617,1.5078,1.5676
15,1.0226,1.1690,1.2015,1.2195,1.2498,1.2718,1.2774,1.3943,1.4413,1.4988
16,0.9918,1.1095,1.1589,1.1784,1.2040,1.2251,1.2335,1.3242,1.3677,1.4211
17,0.9866,1.0301,1.0976,1.1271,1.1601,1.1860,1.1972,1.2646,1.3041,1.3500
18,1.0174,1.0259,1.0409,1.0464,1.1154,1.1534,1.1656,1.2134,1.2568,1.2952
19,1.0401,1.0417,1.0475,1.0475,1.0744,1.1261,1.1378,1.1777,1.2212,1.2558
20,1.0565,1.0758,1.0713,1.0680,1.0802,1.1076,1.1172,1.1626,1.1999,1.2301
,,,,,,,,,,
0.5,,,,,,,,,,
alpha,100000,150000,200000,250000,500000,750000,1000000,2000000,3000000,4000000
-10,-0.3382,-0.2969,-0.2910,-0.3091,-0.2983,-0.3029,-0.3271,-0.3289,-0.3445,-0.3600
-9,-0.3021,-0.3125,-0.3182,-0.3006,-0.3112,-0.2902,-0.2860,-0.3079,-0.3382,-0.3685
