Alpha,Cd
-25.0,0.37792
-24.0,0.35779
-23.0,0.33737
-22.0,0.31741
-21.0,0.29658
-20.0,0.27751
-19.0,0.26051
-18.0,0.24267
-17.0,0.22489
-16.0,0.20673
-15.0,0.18881
-14.0,0.17037
-13.0,0.15457
-12.0,0.13755
-11.0,0.12288
-10.0,0.10676
-9.0,0.09026
-8.0,0.07484
-7.0,0.06152
-6.0,0.04389
-5.0,0.02133
-4.0,0.0115
-3.0,0.00863
-2.0,0.00779
-1.0,0.00751
1.0,0.00783
2.0,0.00758
3.0,0.00761
4.0,0.00833
5.0,0.00923
6.0,0.01146
7.0,0.01522
8.0,0.02045
9.0,0.02709
10.0,0.03774
